534,10803,0.241225,movie
534,7299,0.238145,movie
534,6479,0.219578,movie
534,12211,0.218089,movie
534,76341,0.216667,movie
168259,8409,0.336788,movie
168259,72086,0.31497,movie
168259,12877,0.301511,movie
168259,670,0.288675,movie
168259,40688,0.284268,movie
168259,300327,0.25,movie
168259,299145,0.242536,movie
168259,10315,0.239046,movie
168259,8292,0.231125,movie
168259,41009,0.228665,movie
168259,352978,0.222222,movie
168259,7459,0.220863,movie
168259,18885,0.215666,movie
168259,709,0.215166,movie
168259,18405,0.211667,movie
72190,30379,0.281161,movie
72190,24034,0.261785,movie
72190,29064,0.247717,movie
72190,218043,0.228924,movie
72190,13072,0.228924,movie
72190,6479,0.227921,movie
72190,1576,0.224733,movie
72190,1687,0.216541,movie
72190,13025,0.216541,movie
72190,8202,0.205129,movie
